Review,NP1,NP2,NP1isPr,NP2isPr,NP2isDefNP,NP2isDemNP,isBothPropername,Stringsimilary,Distance,NumberAgreement,isBetween,hasBetween,Comparative,PMI,COREF
9,23,56,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,22,56,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,21,56,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,20,56,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,19,56,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,18,56,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,17,56,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,16,56,false,false,false,false,false,false,4,true,false,false,false,0.0,false
9,15,56,false,false,false,false,false,false,5,true,false,false,false,0.0,false
9,14,56,false,false,false,false,false,false,5,false,false,false,false,0.0,false
9,13,56,false,false,false,false,false,false,5,false,false,false,false,0.0,false
9,12,56,false,false,false,false,false,true,5,true,false,false,false,0.0,true
9,53,54,false,false,false,false,false,true,0,true,false,false,false,0.0,false
9,52,54,true,false,false,false,false,false,0,true,false,false,false,0.0,false
9,51,54,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,50,54,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,49,54,false,false,false,false,false,false,0,true,true,false,false,0.0,false
9,48,54,false,false,false,false,false,false,0,true,false,false,false,0.0,false
9,47,54,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,46,54,false,false,false,false,false,false,0,false,false,false,false,0.0,false
9,45,54,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,44,54,false,false,false,false,false,false,1,false,false,false,false,0.0,false
9,43,54,false,false,false,false,false,true,1,true,false,false,false,0.0,true
9,52,53,true,false,false,false,false,false,0,true,false,false,false,0.0,false
9,51,53,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,50,53,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,49,53,false,false,false,false,false,false,0,true,true,false,false,0.0,false
9,48,53,false,false,false,false,false,false,0,true,false,false,false,0.0,false
9,47,53,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,46,53,false,false,false,false,false,false,0,false,false,false,false,0.0,false
9,45,53,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,44,53,false,false,false,false,false,false,1,false,false,false,false,0.0,false
9,43,53,false,false,false,false,false,true,1,true,false,false,false,0.0,false
9,42,53,false,false,false,false,false,false,1,false,false,false,false,0.0,false
9,41,53,false,false,false,false,false,false,1,false,false,false,false,0.0,false
9,40,53,false,false,false,false,false,false,2,true,false,false,false,0.0,false
9,39,53,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,38,53,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,37,53,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,36,53,false,false,false,false,false,false,2,true,false,false,false,0.0,false
9,35,53,false,false,false,false,false,false,2,true,false,false,false,0.0,false
9,34,53,false,false,false,false,false,false,2,true,false,false,false,0.0,false
9,33,53,false,false,false,false,false,false,2,true,false,false,false,0.0,false
9,32,53,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,31,53,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,30,53,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,29,53,false,false,false,false,false,false,2,false,false,false,false,34.843,false
9,28,53,false,false,false,false,false,false,2,false,false,false,false,34.843,false
9,27,53,false,false,false,false,false,false,2,true,false,false,false,0.0,false
9,26,53,false,false,false,false,false,false,3,false,false,false,false,0.0,false
9,25,53,false,false,false,false,false,false,3,false,false,false,false,0.0,false
9,24,53,false,false,false,false,false,false,3,false,false,false,false,0.0,false
9,23,53,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,22,53,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,21,53,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,20,53,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,19,53,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,18,53,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,17,53,false,false,false,false,false,false,4,false,false,false,false,0.0,false
9,16,53,false,false,false,false,false,false,4,true,false,false,false,0.0,false
9,15,53,false,false,false,false,false,false,5,true,false,false,false,0.0,false
9,14,53,false,false,false,false,false,false,5,false,false,false,false,34.843,false
9,13,53,false,false,false,false,false,false,5,false,false,false,false,34.843,false
9,12,53,false,false,false,false,false,false,5,true,false,false,false,34.843,false
9,11,53,true,false,false,false,false,false,5,false,false,false,false,0.0,false
9,10,53,false,false,false,false,false,false,5,false,false,false,false,0.0,false
9,9,53,false,false,false,false,false,false,5,true,false,false,false,0.0,false
9,8,53,false,false,false,false,false,false,5,false,false,false,false,0.0,false
9,7,53,false,false,false,false,false,false,5,false,false,false,false,0.0,false
9,6,53,false,false,false,false,false,false,6,true,false,false,false,0.0,false
9,5,53,false,false,false,false,false,false,6,true,false,false,false,0.0,false
9,4,53,false,false,false,false,false,false,6,false,false,false,false,0.0,false
9,3,53,false,false,false,false,false,false,6,false,false,false,false,0.0,false
9,2,53,true,false,false,false,false,false,6,false,false,false,false,0.0,false
9,1,53,false,false,false,false,false,false,6,true,false,false,false,0.0,false
9,0,53,false,false,false,false,false,false,6,false,false,false,false,0.0,true
9,49,50,false,false,false,true,false,false,0,false,false,false,false,0.0,false
9,48,50,false,false,false,true,false,false,0,false,false,false,false,0.0,false
9,47,50,false,false,false,true,false,true,0,true,false,false,false,4.164,true
9,46,47,false,false,false,false,false,true,0,true,false,false,false,4.164,false
9,45,47,false,false,false,false,false,false,0,false,true,false,false,0.0,true
9,44,45,false,false,false,true,false,false,1,false,false,false,false,0.0,false
9,43,45,false,false,false,true,false,false,1,false,false,false,false,0.0,false
9,42,45,false,false,false,true,false,false,1,false,false,false,false,0.0,false
9,41,45,false,false,false,true,false,false,1,false,false,false,false,0.0,false
9,40,45,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,39,45,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,38,45,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,37,45,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,36,45,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,35,45,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,34,45,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,33,45,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,32,45,false,false,false,true,false,false,2,false,false,false,false,0.0,true
9,31,32,false,false,false,true,false,false,0,true,false,false,false,0.0,false
9,30,32,false,false,false,true,false,false,0,true,false,false,false,0.0,false
9,29,32,false,false,false,true,false,false,0,true,false,false,false,4.266,false
9,28,32,false,false,false,true,false,false,0,true,false,false,false,4.266,false
9,27,32,false,false,false,true,false,false,0,true,false,false,false,0.0,false
9,26,32,false,false,false,true,false,false,1,true,false,false,false,0.0,false
9,25,32,false,false,false,true,false,false,1,true,false,false,false,0.0,false
9,24,32,false,false,false,true,false,false,1,true,false,false,false,0.0,false
9,23,32,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,22,32,false,false,false,true,false,false,2,true,false,false,false,0.0,false
9,21,32,false,false,false,true,false,false,2,true,false,false,false,0.0,false
9,20,32,false,false,false,true,false,false,2,true,false,false,false,0.0,false
9,19,32,false,false,false,true,false,false,2,true,false,false,false,0.0,false
9,18,32,false,false,false,true,false,false,2,true,false,false,false,0.0,false
9,17,32,false,false,false,true,false,false,2,true,false,false,false,2.844,false
9,16,32,false,false,false,true,false,false,2,false,false,false,false,0.0,false
9,15,32,false,false,false,true,false,false,3,true,false,false,false,0.0,false
9,14,32,false,false,false,true,false,false,3,true,false,false,false,4.266,false
9,13,32,false,false,false,true,false,false,3,true,false,false,false,4.266,false
9,12,32,false,false,false,true,false,false,3,false,false,false,false,4.266,false
9,11,32,true,false,false,true,false,false,3,true,false,false,false,3.478,false
9,10,32,false,false,false,true,false,false,3,false,false,false,false,0.0,false
9,9,32,false,false,false,true,false,false,3,false,false,false,false,0.0,false
9,8,32,false,false,false,true,false,false,3,false,false,false,false,0.0,false
9,7,32,false,false,false,true,false,false,3,false,false,false,false,0.0,false
9,6,32,false,false,false,true,false,false,4,false,false,false,false,0.0,false
9,5,32,false,false,false,true,false,false,4,false,false,false,false,0.0,false
9,4,32,false,false,false,true,false,false,4,false,false,false,false,0.0,false
9,3,32,false,false,false,true,false,false,4,false,false,false,false,0.0,true
9,26,27,false,false,false,false,false,false,1,false,false,false,false,0.0,false
9,25,27,false,false,false,false,false,false,1,false,false,false,false,0.0,false
9,24,27,false,false,false,false,false,false,1,false,false,false,false,0.0,false
9,23,27,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,22,27,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,21,27,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,20,27,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,19,27,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,18,27,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,17,27,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,16,27,false,false,false,false,false,false,2,false,false,false,false,0.0,false
9,15,27,false,false,false,false,true,true,3,true,false,false,false,0.0,true
9,23,24,false,false,true,false,false,false,1,false,false,false,false,0.0,false
9,22,24,false,false,true,false,false,false,1,true,false,false,false,0.0,false
9,21,24,false,false,true,false,false,false,1,true,false,false,false,0.0,false
9,20,24,false,false,true,false,false,false,1,true,false,false,false,0.0,false
9,19,24,false,false,true,false,false,false,1,true,false,false,false,0.0,false
9,18,24,false,false,true,false,false,false,1,true,false,false,false,0.0,false
9,17,24,false,false,true,false,false,true,1,true,false,false,false,48.508,true
9,13,14,false,false,true,false,false,true,0,true,false,false,false,0.0,true
9,11,12,true,false,false,false,false,false,0,false,false,false,false,0.0,false
9,10,12,false,false,false,false,false,false,0,false,true,false,false,0.0,false
9,9,12,false,false,false,false,false,false,0,true,true,false,false,0.0,true
9,2,3,true,false,false,false,false,false,0,false,false,false,false,0.0,true
9,1,2,false,true,false,false,false,false,0,false,false,false,false,0.0,false
9,0,2,false,true,false,false,false,false,0,true,false,false,false,0.0,true
10,29,30,false,false,true,false,false,false,0,false,false,false,false,0.0,false
10,28,30,false,false,true,false,false,false,0,false,false,false,false,0.0,true
10,23,24,false,true,false,false,false,false,1,false,false,false,false,0.0,false
10,22,24,false,true,false,false,false,false,1,false,false,false,false,0.0,true
10,21,22,false,false,true,false,false,false,0,false,true,false,false,0.0,true
10,20,21,false,false,false,true,false,false,0,false,false,false,false,0.0,false
10,19,21,false,false,false,true,false,false,0,false,false,false,false,6.044,false
10,18,21,false,false,false,true,false,false,0,false,true,false,false,4.488,false
10,17,21,false,false,false,true,false,false,0,false,false,false,false,4.528,false
10,16,21,false,false,false,true,false,false,0,false,true,false,false,0.0,false
10,15,21,false,false,false,true,false,false,0,false,false,false,false,4.528,false
10,14,21,false,false,false,true,false,false,1,false,false,false,false,5.036,false
10,13,21,false,false,false,true,false,false,1,false,false,false,false,0.0,false
10,12,21,false,false,false,true,false,false,1,false,false,false,false,0.0,false
10,11,21,false,false,false,true,false,false,1,false,false,false,false,0.0,false
10,10,21,false,false,false,true,false,false,1,false,false,false,false,0.0,false
10,9,21,false,false,false,true,false,false,2,false,false,false,false,0.0,false
10,8,21,false,false,false,true,false,false,3,false,false,false,false,0.0,true
10,7,8,false,false,false,true,false,false,0,true,false,false,false,0.0,false
10,6,8,false,false,false,true,false,false,0,true,false,false,false,0.0,false
10,5,8,false,false,false,true,false,false,0,true,false,false,false,0.0,false
10,4,8,false,false,false,true,false,false,1,true,false,false,false,0.0,false
10,3,8,false,false,false,true,false,false,1,false,false,false,false,0.0,false
10,2,8,true,false,false,true,false,false,1,true,false,false,false,0.0,true
10,1,2,true,true,false,false,false,true,0,false,false,false,true,0.0,true
10,0,1,false,true,false,false,false,false,1,true,false,false,false,0.0,true
